,name,age,points,salary
186,Jayson Tatum,0.15000000000000013,0.7830188679245282,0.2292354273390284
187,Jeff Green,0.7,0.30817610062893086,0.036561848510355696
188,Jeff Teague,0.6000000000000001,0.20754716981132074,0.036561848510355696
189,Jerami Grant,0.3500000000000001,0.7327044025157233,0.4423093370895795
190,Jeremy Lamb,0.40000000000000013,0.3490566037735849,0.2432701353992687
191,Jerian Grant,0.40000000000000013,0.19182389937106917,0.0
192,Jerome Robinson,0.19999999999999996,0.16352201257861637,0.08584339614234558
193,Jevon Carter,0.25,0.0880503144654088,0.09020782532748002
194,Jimmy Butler,0.55,0.669811320754717,0.7991621823095727
195,Joakim Noah,0.8,0.2767295597484277,0.14856162633139186
196,Joe Harris,0.44999999999999996,0.4622641509433962,0.37296987580093494
197,Joe Ingles,0.6500000000000001,0.3867924528301887,0.25173540068407096
198,Joel Embiid,0.3500000000000001,0.9402515723270439,0.686557441712592
199,John Collins,0.15000000000000013,0.5754716981132075,0.0951500967423638
200,John Henson,0.5,0.23899371069182387,0.0014199992075679035
201,John Konchar,0.25,0.12578616352201258,0.047722849528086204
202,John Wall,0.5,0.6635220125786164,0.9592274131594292
203,Jon Leuer,0.55,0.20125786163522014,0.07261667084377398
204,Jonas Valanciunas,0.40000000000000013,0.5,0.3480276099731165
205,Jonathan Isaac,0.15000000000000013,0.37421383647798745,0.17023243262546303
206,Jordan Bell,0.30000000000000004,0.10377358490566037,0.012339545886125087
207,Jordan Clarkson,0.40000000000000013,0.550314465408805,0.2665495741934571
208,Jordan Poole,0.050000000000000044,0.339622641509434,0.046868028535563606
209,Josh Gray,0.3500000000000001,0.15408805031446543,0.036561848510355696
210,Josh Hart,0.30000000000000004,0.2861635220125786,0.08010825032157053
211,Josh Jackson,0.19999999999999996,0.4150943396226415,0.10980911279218664
212,Josh Okogie,0.10000000000000009,0.1509433962264151,0.06055075148123577
213,Josh Richardson,0.3500000000000001,0.41823899371069184,0.25178929258487953
214,Jrue Holiday,0.5,0.5,0.6012173703164155
215,Juancho Hernangomez,0.25,0.1949685534591195,0.1499894241509558
216,Julius Randle,0.30000000000000004,0.7327044025157233,0.4388174212704512
